"clustering_method" "replicable_clusters" "non_replicable_clusters" "replicable_cells" "non_replicable_cells" "fraction_replicable_clusters" "fraction_replicable_cells" "clustering_name" "level"
"1" "Monocle.00" 4 45 1077 9628 0.0816326530612245 0.100607192900514 "Monocle" "00"
"2" "Monocle.05" 4 43 1077 9628 0.0851063829787234 0.100607192900514 "Monocle" "05"
"3" "Monocle.10" 4 42 1077 9628 0.0869565217391304 0.100607192900514 "Monocle" "10"
"4" "Monocle.100" 8 26 2340 8365 0.235294117647059 0.21858944418496 "Monocle" "100"
"5" "Monocle.15" 4 42 1077 9628 0.0869565217391304 0.100607192900514 "Monocle" "15"
"6" "Monocle.20" 4 42 1077 9628 0.0869565217391304 0.100607192900514 "Monocle" "20"
"7" "Monocle.25" 6 39 1448 9257 0.133333333333333 0.135263895375993 "Monocle" "25"
"8" "Monocle.30" 6 39 1448 9257 0.133333333333333 0.135263895375993 "Monocle" "30"
"9" "Monocle.35" 6 39 1448 9257 0.133333333333333 0.135263895375993 "Monocle" "35"
"10" "Monocle.40" 6 39 1448 9257 0.133333333333333 0.135263895375993 "Monocle" "40"
"11" "Monocle.45" 6 39 1448 9257 0.133333333333333 0.135263895375993 "Monocle" "45"
"12" "Monocle.50" 6 37 1448 9257 0.13953488372093 0.135263895375993 "Monocle" "50"
"13" "Monocle.55" 6 37 1448 9257 0.13953488372093 0.135263895375993 "Monocle" "55"
"14" "Monocle.60" 6 36 1448 9257 0.142857142857143 0.135263895375993 "Monocle" "60"
"15" "Monocle.65" 6 35 1448 9257 0.146341463414634 0.135263895375993 "Monocle" "65"
"16" "Monocle.70" 6 34 1448 9257 0.15 0.135263895375993 "Monocle" "70"
"17" "Monocle.75" 6 34 1448 9257 0.15 0.135263895375993 "Monocle" "75"
"18" "Monocle.80" 6 34 1448 9257 0.15 0.135263895375993 "Monocle" "80"
"19" "Monocle.85" 8 30 2340 8365 0.210526315789474 0.21858944418496 "Monocle" "85"
"20" "Monocle.90" 8 30 2340 8365 0.210526315789474 0.21858944418496 "Monocle" "90"
"21" "Monocle.95" 8 29 2340 8365 0.216216216216216 0.21858944418496 "Monocle" "95"
"22" "sc3.00" 6 67 1015 9690 0.0821917808219178 0.0948155067725362 "sc3" "00"
"23" "sc3.05" 6 67 1015 9690 0.0821917808219178 0.0948155067725362 "sc3" "05"
"24" "sc3.10" 6 67 1015 9690 0.0821917808219178 0.0948155067725362 "sc3" "10"
"25" "sc3.100" 6 42 1690 9015 0.125 0.157870154133582 "sc3" "100"
"26" "sc3.15" 6 67 1015 9690 0.0821917808219178 0.0948155067725362 "sc3" "15"
"27" "sc3.20" 8 63 1452 9253 0.112676056338028 0.135637552545539 "sc3" "20"
"28" "sc3.25" 8 63 1452 9253 0.112676056338028 0.135637552545539 "sc3" "25"
"29" "sc3.30" 8 63 1452 9253 0.112676056338028 0.135637552545539 "sc3" "30"
"30" "sc3.35" 10 60 1810 8895 0.142857142857143 0.169079869219991 "sc3" "35"
"31" "sc3.40" 10 59 1810 8895 0.144927536231884 0.169079869219991 "sc3" "40"
"32" "sc3.45" 10 59 1810 8895 0.144927536231884 0.169079869219991 "sc3" "45"
"33" "sc3.50" 10 59 1810 8895 0.144927536231884 0.169079869219991 "sc3" "50"
"34" "sc3.55" 10 58 1958 8747 0.147058823529412 0.182905184493227 "sc3" "55"
"35" "sc3.60" 10 58 1958 8747 0.147058823529412 0.182905184493227 "sc3" "60"
"36" "sc3.65" 10 58 1958 8747 0.147058823529412 0.182905184493227 "sc3" "65"
"37" "sc3.70" 10 57 1958 8747 0.149253731343284 0.182905184493227 "sc3" "70"
"38" "sc3.75" 10 57 1958 8747 0.149253731343284 0.182905184493227 "sc3" "75"
"39" "sc3.80" 10 56 2090 8615 0.151515151515152 0.195235871088277 "sc3" "80"
"40" "sc3.85" 10 55 2215 8490 0.153846153846154 0.206912657636618 "sc3" "85"
"41" "sc3.90" 8 55 2050 8655 0.126984126984127 0.191499299392807 "sc3" "90"
"42" "sc3.95" 8 52 2050 8655 0.133333333333333 0.191499299392807 "sc3" "95"
"43" "Seurat.00" 4 39 1004 9701 0.0930232558139535 0.0937879495562821 "Seurat" "00"
"44" "Seurat.05" 4 39 1004 9701 0.0930232558139535 0.0937879495562821 "Seurat" "05"
"45" "Seurat.10" 4 39 1004 9701 0.0930232558139535 0.0937879495562821 "Seurat" "10"
"46" "Seurat.100" 6 29 1746 8959 0.171428571428571 0.16310135450724 "Seurat" "100"
"47" "Seurat.15" 4 39 1004 9701 0.0930232558139535 0.0937879495562821 "Seurat" "15"
"48" "Seurat.20" 4 39 1004 9701 0.0930232558139535 0.0937879495562821 "Seurat" "20"
"49" "Seurat.25" 4 39 1004 9701 0.0930232558139535 0.0937879495562821 "Seurat" "25"
"50" "Seurat.30" 4 38 1004 9701 0.0952380952380952 0.0937879495562821 "Seurat" "30"
"51" "Seurat.35" 4 38 1004 9701 0.0952380952380952 0.0937879495562821 "Seurat" "35"
"52" "Seurat.40" 4 38 1004 9701 0.0952380952380952 0.0937879495562821 "Seurat" "40"
"53" "Seurat.45" 4 38 1004 9701 0.0952380952380952 0.0937879495562821 "Seurat" "45"
"54" "Seurat.50" 4 38 1004 9701 0.0952380952380952 0.0937879495562821 "Seurat" "50"
"55" "Seurat.55" 4 38 1004 9701 0.0952380952380952 0.0937879495562821 "Seurat" "55"
"56" "Seurat.60" 4 37 1202 9503 0.0975609756097561 0.112283979448856 "Seurat" "60"
"57" "Seurat.65" 4 37 1202 9503 0.0975609756097561 0.112283979448856 "Seurat" "65"
"58" "Seurat.70" 4 37 1202 9503 0.0975609756097561 0.112283979448856 "Seurat" "70"
"59" "Seurat.75" 6 34 1577 9128 0.15 0.147314339093881 "Seurat" "75"
"60" "Seurat.80" 6 34 1577 9128 0.15 0.147314339093881 "Seurat" "80"
"61" "Seurat.85" 6 34 1577 9128 0.15 0.147314339093881 "Seurat" "85"
"62" "Seurat.90" 6 33 1746 8959 0.153846153846154 0.16310135450724 "Seurat" "90"
"63" "Seurat.95" 6 32 1746 8959 0.157894736842105 0.16310135450724 "Seurat" "95"
