"clustering_method" "replicable_clusters" "non_replicable_clusters" "replicable_cells" "non_replicable_cells" "fraction_replicable_clusters" "fraction_replicable_cells" "clustering_name" "level"
"1" "Monocle.00" 4 45 1077 9628 0.0816326530612245 0.100607192900514 "Monocle" "00"
"2" "Monocle.05" 4 43 1077 9628 0.0851063829787234 0.100607192900514 "Monocle" "05"
"3" "Monocle.10" 4 43 1077 9628 0.0851063829787234 0.100607192900514 "Monocle" "10"
"4" "Monocle.100" 8 28 2340 8365 0.222222222222222 0.21858944418496 "Monocle" "100"
"5" "Monocle.15" 4 43 1077 9628 0.0851063829787234 0.100607192900514 "Monocle" "15"
"6" "Monocle.20" 4 42 1077 9628 0.0869565217391304 0.100607192900514 "Monocle" "20"
"7" "Monocle.25" 4 42 1077 9628 0.0869565217391304 0.100607192900514 "Monocle" "25"
"8" "Monocle.30" 4 42 1077 9628 0.0869565217391304 0.100607192900514 "Monocle" "30"
"9" "Monocle.35" 4 42 1077 9628 0.0869565217391304 0.100607192900514 "Monocle" "35"
"10" "Monocle.40" 4 41 1077 9628 0.0888888888888889 0.100607192900514 "Monocle" "40"
"11" "Monocle.45" 4 41 1077 9628 0.0888888888888889 0.100607192900514 "Monocle" "45"
"12" "Monocle.50" 4 40 1077 9628 0.0909090909090909 0.100607192900514 "Monocle" "50"
"13" "Monocle.55" 4 39 1077 9628 0.0930232558139535 0.100607192900514 "Monocle" "55"
"14" "Monocle.60" 4 38 1077 9628 0.0952380952380952 0.100607192900514 "Monocle" "60"
"15" "Monocle.65" 4 37 1077 9628 0.0975609756097561 0.100607192900514 "Monocle" "65"
"16" "Monocle.70" 4 37 1077 9628 0.0975609756097561 0.100607192900514 "Monocle" "70"
"17" "Monocle.75" 4 37 1077 9628 0.0975609756097561 0.100607192900514 "Monocle" "75"
"18" "Monocle.80" 6 34 1448 9257 0.15 0.135263895375993 "Monocle" "80"
"19" "Monocle.85" 6 34 1448 9257 0.15 0.135263895375993 "Monocle" "85"
"20" "Monocle.90" 6 34 1448 9257 0.15 0.135263895375993 "Monocle" "90"
"21" "Monocle.95" 8 30 2340 8365 0.210526315789474 0.21858944418496 "Monocle" "95"
"22" "sc3.00" 6 67 1015 9690 0.0821917808219178 0.0948155067725362 "sc3" "00"
"23" "sc3.05" 6 67 1015 9690 0.0821917808219178 0.0948155067725362 "sc3" "05"
"24" "sc3.10" 6 67 1015 9690 0.0821917808219178 0.0948155067725362 "sc3" "10"
"25" "sc3.100" 6 38 1667 9038 0.136363636363636 0.155721625408688 "sc3" "100"
"26" "sc3.15" 8 63 1452 9253 0.112676056338028 0.135637552545539 "sc3" "15"
"27" "sc3.20" 8 63 1452 9253 0.112676056338028 0.135637552545539 "sc3" "20"
"28" "sc3.25" 8 62 1600 9105 0.114285714285714 0.149462867818776 "sc3" "25"
"29" "sc3.30" 8 61 1600 9105 0.115942028985507 0.149462867818776 "sc3" "30"
"30" "sc3.35" 8 61 1600 9105 0.115942028985507 0.149462867818776 "sc3" "35"
"31" "sc3.40" 8 61 1600 9105 0.115942028985507 0.149462867818776 "sc3" "40"
"32" "sc3.45" 8 61 1600 9105 0.115942028985507 0.149462867818776 "sc3" "45"
"33" "sc3.50" 8 61 1600 9105 0.115942028985507 0.149462867818776 "sc3" "50"
"34" "sc3.55" 8 61 1600 9105 0.115942028985507 0.149462867818776 "sc3" "55"
"35" "sc3.60" 6 62 1280 9425 0.0882352941176471 0.119570294255021 "sc3" "60"
"36" "sc3.65" 6 61 1288 9417 0.0895522388059701 0.120317608594115 "sc3" "65"
"37" "sc3.70" 4 60 1029 9676 0.0625 0.0961233068659505 "sc3" "70"
"38" "sc3.75" 6 56 1387 9318 0.0967741935483871 0.129565623540402 "sc3" "75"
"39" "sc3.80" 6 56 1387 9318 0.0967741935483871 0.129565623540402 "sc3" "80"
"40" "sc3.85" 6 55 1387 9318 0.0983606557377049 0.129565623540402 "sc3" "85"
"41" "sc3.90" 6 55 1387 9318 0.0983606557377049 0.129565623540402 "sc3" "90"
"42" "sc3.95" 6 51 1512 9193 0.105263157894737 0.141242410088744 "sc3" "95"
"43" "Seurat.00" 4 39 1004 9701 0.0930232558139535 0.0937879495562821 "Seurat" "00"
"44" "Seurat.05" 4 39 1004 9701 0.0930232558139535 0.0937879495562821 "Seurat" "05"
"45" "Seurat.10" 4 39 1004 9701 0.0930232558139535 0.0937879495562821 "Seurat" "10"
"46" "Seurat.100" 6 30 1746 8959 0.166666666666667 0.16310135450724 "Seurat" "100"
"47" "Seurat.15" 4 39 1004 9701 0.0930232558139535 0.0937879495562821 "Seurat" "15"
"48" "Seurat.20" 4 39 1004 9701 0.0930232558139535 0.0937879495562821 "Seurat" "20"
"49" "Seurat.25" 4 39 1004 9701 0.0930232558139535 0.0937879495562821 "Seurat" "25"
"50" "Seurat.30" 4 38 1202 9503 0.0952380952380952 0.112283979448856 "Seurat" "30"
"51" "Seurat.35" 4 38 1202 9503 0.0952380952380952 0.112283979448856 "Seurat" "35"
"52" "Seurat.40" 4 38 1202 9503 0.0952380952380952 0.112283979448856 "Seurat" "40"
"53" "Seurat.45" 4 38 1202 9503 0.0952380952380952 0.112283979448856 "Seurat" "45"
"54" "Seurat.50" 4 38 1202 9503 0.0952380952380952 0.112283979448856 "Seurat" "50"
"55" "Seurat.55" 4 38 1202 9503 0.0952380952380952 0.112283979448856 "Seurat" "55"
"56" "Seurat.60" 4 38 1202 9503 0.0952380952380952 0.112283979448856 "Seurat" "60"
"57" "Seurat.65" 4 38 1202 9503 0.0952380952380952 0.112283979448856 "Seurat" "65"
"58" "Seurat.70" 4 38 1202 9503 0.0952380952380952 0.112283979448856 "Seurat" "70"
"59" "Seurat.75" 4 37 1202 9503 0.0975609756097561 0.112283979448856 "Seurat" "75"
"60" "Seurat.80" 4 37 1202 9503 0.0975609756097561 0.112283979448856 "Seurat" "80"
"61" "Seurat.85" 6 33 1577 9128 0.153846153846154 0.147314339093881 "Seurat" "85"
"62" "Seurat.90" 6 33 1577 9128 0.153846153846154 0.147314339093881 "Seurat" "90"
"63" "Seurat.95" 6 31 1746 8959 0.162162162162162 0.16310135450724 "Seurat" "95"
