"clustering_method" "replicable_clusters" "non_replicable_clusters" "replicable_cells" "non_replicable_cells" "fraction_replicable_clusters" "fraction_replicable_cells" "clustering_name" "level"
"1" "Garbage1.00" 0 53 0 10705 0 0 "Garbage1" "00"
"2" "Garbage1.05" 0 53 0 10705 0 0 "Garbage1" "05"
"3" "Garbage1.10" 0 53 0 10705 0 0 "Garbage1" "10"
"4" "Garbage1.100" 0 30 0 10705 0 0 "Garbage1" "100"
"5" "Garbage1.15" 0 53 0 10705 0 0 "Garbage1" "15"
"6" "Garbage1.20" 0 53 0 10705 0 0 "Garbage1" "20"
"7" "Garbage1.25" 0 53 0 10705 0 0 "Garbage1" "25"
"8" "Garbage1.30" 0 53 0 10705 0 0 "Garbage1" "30"
"9" "Garbage1.35" 0 53 0 10705 0 0 "Garbage1" "35"
"10" "Garbage1.40" 0 53 0 10705 0 0 "Garbage1" "40"
"11" "Garbage1.45" 0 53 0 10705 0 0 "Garbage1" "45"
"12" "Garbage1.50" 0 53 0 10705 0 0 "Garbage1" "50"
"13" "Garbage1.55" 0 53 0 10705 0 0 "Garbage1" "55"
"14" "Garbage1.60" 0 53 0 10705 0 0 "Garbage1" "60"
"15" "Garbage1.65" 0 53 0 10705 0 0 "Garbage1" "65"
"16" "Garbage1.70" 0 53 0 10705 0 0 "Garbage1" "70"
"17" "Garbage1.75" 0 53 0 10705 0 0 "Garbage1" "75"
"18" "Garbage1.80" 0 44 0 10705 0 0 "Garbage1" "80"
"19" "Garbage1.85" 0 40 0 10705 0 0 "Garbage1" "85"
"20" "Garbage1.90" 0 37 0 10705 0 0 "Garbage1" "90"
"21" "Garbage1.95" 0 37 0 10705 0 0 "Garbage1" "95"
"22" "Monocle.00" 6 28 1776 8929 0.176470588235294 0.165903783278842 "Monocle" "00"
"23" "Monocle.05" 6 27 1776 8929 0.181818181818182 0.165903783278842 "Monocle" "05"
"24" "Monocle.10" 6 26 1776 8929 0.1875 0.165903783278842 "Monocle" "10"
"25" "Monocle.100" 10 17 3981 6724 0.37037037037037 0.371882297991593 "Monocle" "100"
"26" "Monocle.15" 8 23 2703 8002 0.258064516129032 0.252498832321345 "Monocle" "15"
"27" "Monocle.20" 8 23 2703 8002 0.258064516129032 0.252498832321345 "Monocle" "20"
"28" "Monocle.25" 8 23 2703 8002 0.258064516129032 0.252498832321345 "Monocle" "25"
"29" "Monocle.30" 10 20 3074 7631 0.333333333333333 0.287155534796824 "Monocle" "30"
"30" "Monocle.35" 10 20 3074 7631 0.333333333333333 0.287155534796824 "Monocle" "35"
"31" "Monocle.40" 10 20 3074 7631 0.333333333333333 0.287155534796824 "Monocle" "40"
"32" "Monocle.45" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" "45"
"33" "Monocle.50" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" "50"
"34" "Monocle.55" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" "55"
"35" "Monocle.60" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" "60"
"36" "Monocle.65" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" "65"
"37" "Monocle.70" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" "70"
"38" "Monocle.75" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" "75"
"39" "Monocle.80" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" "80"
"40" "Monocle.85" 10 18 3893 6812 0.357142857142857 0.36366184026156 "Monocle" "85"
"41" "Monocle.90" 10 18 3893 6812 0.357142857142857 0.36366184026156 "Monocle" "90"
"42" "Monocle.95" 10 17 3981 6724 0.37037037037037 0.371882297991593 "Monocle" "95"
"43" "sc3.00" 6 47 1153 9552 0.113207547169811 0.107706679121906 "sc3" "00"
"44" "sc3.05" 6 46 1153 9552 0.115384615384615 0.107706679121906 "sc3" "05"
"45" "sc3.10" 6 46 1153 9552 0.115384615384615 0.107706679121906 "sc3" "10"
"46" "sc3.100" 10 25 3753 6952 0.285714285714286 0.350583839327417 "sc3" "100"
"47" "sc3.15" 6 46 1153 9552 0.115384615384615 0.107706679121906 "sc3" "15"
"48" "sc3.20" 6 45 1323 9382 0.117647058823529 0.123587108827651 "sc3" "20"
"49" "sc3.25" 6 45 1323 9382 0.117647058823529 0.123587108827651 "sc3" "25"
"50" "sc3.30" 6 45 1323 9382 0.117647058823529 0.123587108827651 "sc3" "30"
"51" "sc3.35" 6 45 1323 9382 0.117647058823529 0.123587108827651 "sc3" "35"
"52" "sc3.40" 6 45 1323 9382 0.117647058823529 0.123587108827651 "sc3" "40"
"53" "sc3.45" 6 45 1323 9382 0.117647058823529 0.123587108827651 "sc3" "45"
"54" "sc3.50" 6 45 1323 9382 0.117647058823529 0.123587108827651 "sc3" "50"
"55" "sc3.55" 6 45 1323 9382 0.117647058823529 0.123587108827651 "sc3" "55"
"56" "sc3.60" 6 44 1360 9345 0.12 0.12704343764596 "sc3" "60"
"57" "sc3.65" 6 43 1360 9345 0.122448979591837 0.12704343764596 "sc3" "65"
"58" "sc3.70" 8 39 1727 8978 0.170212765957447 0.161326482951892 "sc3" "70"
"59" "sc3.75" 10 36 2939 7766 0.217391304347826 0.274544605324615 "sc3" "75"
"60" "sc3.80" 10 32 3000 7705 0.238095238095238 0.280242877160206 "sc3" "80"
"61" "sc3.85" 10 31 3752 6953 0.24390243902439 0.35049042503503 "sc3" "85"
"62" "sc3.90" 10 29 3752 6953 0.256410256410256 0.35049042503503 "sc3" "90"
"63" "sc3.95" 10 29 3752 6953 0.256410256410256 0.35049042503503 "sc3" "95"
"64" "Seurat.00" 4 34 1192 9513 0.105263157894737 0.111349836524988 "Seurat" "00"
"65" "Seurat.05" 4 34 1192 9513 0.105263157894737 0.111349836524988 "Seurat" "05"
"66" "Seurat.10" 4 34 1192 9513 0.105263157894737 0.111349836524988 "Seurat" "10"
"67" "Seurat.100" 8 22 3523 7182 0.266666666666667 0.329098552078468 "Seurat" "100"
"68" "Seurat.15" 4 34 1192 9513 0.105263157894737 0.111349836524988 "Seurat" "15"
"69" "Seurat.20" 4 34 1192 9513 0.105263157894737 0.111349836524988 "Seurat" "20"
"70" "Seurat.25" 4 34 1192 9513 0.105263157894737 0.111349836524988 "Seurat" "25"
"71" "Seurat.30" 4 33 1393 9312 0.108108108108108 0.130126109294722 "Seurat" "30"
"72" "Seurat.35" 4 33 1393 9312 0.108108108108108 0.130126109294722 "Seurat" "35"
"73" "Seurat.40" 4 33 1393 9312 0.108108108108108 0.130126109294722 "Seurat" "40"
"74" "Seurat.45" 4 33 1393 9312 0.108108108108108 0.130126109294722 "Seurat" "45"
"75" "Seurat.50" 4 33 1393 9312 0.108108108108108 0.130126109294722 "Seurat" "50"
"76" "Seurat.55" 6 30 2705 8000 0.166666666666667 0.252685660906119 "Seurat" "55"
"77" "Seurat.60" 6 30 2705 8000 0.166666666666667 0.252685660906119 "Seurat" "60"
"78" "Seurat.65" 6 30 2705 8000 0.166666666666667 0.252685660906119 "Seurat" "65"
"79" "Seurat.70" 8 27 3195 7510 0.228571428571429 0.298458664175619 "Seurat" "70"
"80" "Seurat.75" 8 27 3195 7510 0.228571428571429 0.298458664175619 "Seurat" "75"
"81" "Seurat.80" 8 26 3195 7510 0.235294117647059 0.298458664175619 "Seurat" "80"
"82" "Seurat.85" 8 25 3430 7275 0.242424242424242 0.320411022886502 "Seurat" "85"
"83" "Seurat.90" 8 24 3430 7275 0.25 0.320411022886502 "Seurat" "90"
"84" "Seurat.95" 8 23 3484 7221 0.258064516129032 0.325455394675385 "Seurat" "95"
