"clustering_method" "replicable_clusters" "non_replicable_clusters" "replicable_cells" "non_replicable_cells" "fraction_replicable_clusters" "fraction_replicable_cells" "clustering_name" "level"
"1" "Monocle_0" 4 45 1077 9628 0.0816326530612245 0.100607192900514 "Monocle_0" NA
"2" "Monocle_1" 4 43 1077 9628 0.0851063829787234 0.100607192900514 "Monocle_1" NA
"3" "Monocle_10" 2 27 258 10447 0.0689655172413793 0.0241008874357777 "Monocle_10" NA
"4" "Monocle_11" 4 43 0 0 0.0851063829787234 NA "Monocle_11" NA
"5" "Monocle_12" 4 41 0 0 0.0888888888888889 NA "Monocle_12" NA
"6" "Monocle_13" 4 39 0 0 0.0930232558139535 NA "Monocle_13" NA
"7" "Monocle_14" 6 35 0 0 0.146341463414634 NA "Monocle_14" NA
"8" "Monocle_15" 4 35 0 0 0.102564102564103 NA "Monocle_15" NA
"9" "Monocle_16" 4 33 0 0 0.108108108108108 NA "Monocle_16" NA
"10" "Monocle_17" 4 31 0 0 0.114285714285714 NA "Monocle_17" NA
"11" "Monocle_18" 4 29 0 0 0.121212121212121 NA "Monocle_18" NA
"12" "Monocle_19" 6 32 0 0 0.157894736842105 NA "Monocle_19" NA
"13" "Monocle_2" 4 41 1077 9628 0.0888888888888889 0.100607192900514 "Monocle_2" NA
"14" "Monocle_20" 4 36 0 0 0.1 NA "Monocle_20" NA
"15" "Monocle_21" 4 38 0 0 0.0952380952380952 NA "Monocle_21" NA
"16" "Monocle_22" 4 40 0 0 0.0909090909090909 NA "Monocle_22" NA
"17" "Monocle_23" 4 42 0 0 0.0869565217391304 NA "Monocle_23" NA
"18" "Monocle_24" 4 44 0 0 0.0833333333333333 NA "Monocle_24" NA
"19" "Monocle_25" 4 46 0 0 0.08 NA "Monocle_25" NA
"20" "Monocle_26" 4 48 0 0 0.0769230769230769 NA "Monocle_26" NA
"21" "Monocle_27" 4 50 0 0 0.0740740740740741 NA "Monocle_27" NA
"22" "Monocle_28" 2 54 0 0 0.0357142857142857 NA "Monocle_28" NA
"23" "Monocle_3" 4 39 1077 9628 0.0930232558139535 0.100607192900514 "Monocle_3" NA
"24" "Monocle_4" 6 35 1532 9173 0.146341463414634 0.143110695936478 "Monocle_4" NA
"25" "Monocle_5" 4 35 1027 9678 0.102564102564103 0.095936478281177 "Monocle_5" NA
"26" "Monocle_6" 2 35 741 9964 0.0540540540540541 0.0692199906585708 "Monocle_6" NA
"27" "Monocle_7" 2 33 741 9964 0.0571428571428571 0.0692199906585708 "Monocle_7" NA
"28" "Monocle_8" 4 29 1768 8937 0.121212121212121 0.165156468939748 "Monocle_8" NA
"29" "Monocle_9" 2 29 258 10447 0.0645161290322581 0.0241008874357777 "Monocle_9" NA
"30" "sc3_0" 6 67 1015 9690 0.0821917808219178 0.0948155067725362 "sc3_0" NA
"31" "sc3_1" 4 67 624 10081 0.0563380281690141 0.0582905184493227 "sc3_1" NA
"32" "sc3_10" 4 49 1201 9504 0.0754716981132075 0.112190565156469 "sc3_10" NA
"33" "sc3_11" 4 47 1201 9504 0.0784313725490196 0.112190565156469 "sc3_11" NA
"34" "sc3_12" 4 45 1201 9504 0.0816326530612245 0.112190565156469 "sc3_12" NA
"35" "sc3_13" 2 45 846 9859 0.0425531914893617 0.079028491359178 "sc3_13" NA
"36" "sc3_14" 0 45 0 10705 0 0 "sc3_14" NA
"37" "sc3_15" 0 43 0 10705 0 0 "sc3_15" NA
"38" "sc3_16" 2 39 1155 9550 0.0487804878048781 0.107893507706679 "sc3_16" NA
"39" "sc3_17" 0 39 0 10705 0 0 "sc3_17" NA
"40" "sc3_18" 2 35 307 10398 0.0540540540540541 0.0286781877627277 "sc3_18" NA
"41" "sc3_19" 2 33 307 10398 0.0571428571428571 0.0286781877627277 "sc3_19" NA
"42" "sc3_2" 4 65 624 10081 0.0579710144927536 0.0582905184493227 "sc3_2" NA
"43" "sc3_20" 2 31 307 10398 0.0606060606060606 0.0286781877627277 "sc3_20" NA
"44" "sc3_21" 2 29 307 10398 0.0645161290322581 0.0286781877627277 "sc3_21" NA
"45" "sc3_22" 2 27 307 10398 0.0689655172413793 0.0286781877627277 "sc3_22" NA
"46" "sc3_23" 2 25 307 10398 0.0740740740740741 0.0286781877627277 "sc3_23" NA
"47" "sc3_24" 2 23 307 10398 0.08 0.0286781877627277 "sc3_24" NA
"48" "sc3_25" 2 21 817 9888 0.0869565217391304 0.0763194768799626 "sc3_25" NA
"49" "sc3_26" 6 55 0 0 0.0983606557377049 NA "sc3_26" NA
"50" "sc3_27" 6 55 0 0 0.0983606557377049 NA "sc3_27" NA
"51" "sc3_28" 6 55 0 0 0.0983606557377049 NA "sc3_28" NA
