"clustering_method" "replicable_clusters" "non_replicable_clusters" "replicable_cells" "non_replicable_cells" "fraction_replicable_clusters" "fraction_replicable_cells" "clustering_name" "level"
"1" "Monocle.00" 6 51 848 9857 0.105263157894737 0.0792153199439514 "Monocle" "00"
"2" "Monocle.05" 6 49 848 9857 0.109090909090909 0.0792153199439514 "Monocle" "05"
"3" "Monocle.10" 6 49 848 9857 0.109090909090909 0.0792153199439514 "Monocle" "10"
"4" "Monocle.100" 6 32 1606 9099 0.157894736842105 0.150023353573097 "Monocle" "100"
"5" "Monocle.15" 6 48 848 9857 0.111111111111111 0.0792153199439514 "Monocle" "15"
"6" "Monocle.20" 6 48 848 9857 0.111111111111111 0.0792153199439514 "Monocle" "20"
"7" "Monocle.25" 6 47 848 9857 0.113207547169811 0.0792153199439514 "Monocle" "25"
"8" "Monocle.30" 6 47 848 9857 0.113207547169811 0.0792153199439514 "Monocle" "30"
"9" "Monocle.35" 6 46 848 9857 0.115384615384615 0.0792153199439514 "Monocle" "35"
"10" "Monocle.40" 6 45 848 9857 0.117647058823529 0.0792153199439514 "Monocle" "40"
"11" "Monocle.45" 6 44 916 9789 0.12 0.0855674918262494 "Monocle" "45"
"12" "Monocle.50" 6 43 916 9789 0.122448979591837 0.0855674918262494 "Monocle" "50"
"13" "Monocle.55" 6 42 964 9741 0.125 0.0900513778608127 "Monocle" "55"
"14" "Monocle.60" 6 41 964 9741 0.127659574468085 0.0900513778608127 "Monocle" "60"
"15" "Monocle.65" 6 41 964 9741 0.127659574468085 0.0900513778608127 "Monocle" "65"
"16" "Monocle.70" 6 40 964 9741 0.130434782608696 0.0900513778608127 "Monocle" "70"
"17" "Monocle.75" 6 39 964 9741 0.133333333333333 0.0900513778608127 "Monocle" "75"
"18" "Monocle.80" 6 38 964 9741 0.136363636363636 0.0900513778608127 "Monocle" "80"
"19" "Monocle.85" 8 34 1761 8944 0.19047619047619 0.164502568893041 "Monocle" "85"
"20" "Monocle.90" 8 34 1761 8944 0.19047619047619 0.164502568893041 "Monocle" "90"
"21" "Monocle.95" 8 33 1761 8944 0.195121951219512 0.164502568893041 "Monocle" "95"
"22" "sc3.00" 6 47 1153 9552 0.113207547169811 0.107706679121906 "sc3" "00"
"23" "sc3.05" 6 47 1153 9552 0.113207547169811 0.107706679121906 "sc3" "05"
"24" "sc3.10" 6 47 1153 9552 0.113207547169811 0.107706679121906 "sc3" "10"
"25" "sc3.100" 10 30 2988 7717 0.25 0.279121905651565 "sc3" "100"
"26" "sc3.15" 6 47 1153 9552 0.113207547169811 0.107706679121906 "sc3" "15"
"27" "sc3.20" 6 46 1153 9552 0.115384615384615 0.107706679121906 "sc3" "20"
"28" "sc3.25" 6 46 1153 9552 0.115384615384615 0.107706679121906 "sc3" "25"
"29" "sc3.30" 6 46 1153 9552 0.115384615384615 0.107706679121906 "sc3" "30"
"30" "sc3.35" 6 46 1153 9552 0.115384615384615 0.107706679121906 "sc3" "35"
"31" "sc3.40" 6 46 1153 9552 0.115384615384615 0.107706679121906 "sc3" "40"
"32" "sc3.45" 6 46 1153 9552 0.115384615384615 0.107706679121906 "sc3" "45"
"33" "sc3.50" 8 43 1520 9185 0.156862745098039 0.141989724427837 "sc3" "50"
"34" "sc3.55" 8 43 1520 9185 0.156862745098039 0.141989724427837 "sc3" "55"
"35" "sc3.60" 8 43 1520 9185 0.156862745098039 0.141989724427837 "sc3" "60"
"36" "sc3.65" 8 41 1521 9184 0.163265306122449 0.142083138720224 "sc3" "65"
"37" "sc3.70" 8 41 1521 9184 0.163265306122449 0.142083138720224 "sc3" "70"
"38" "sc3.75" 8 39 1691 9014 0.170212765957447 0.157963568425969 "sc3" "75"
"39" "sc3.80" 8 39 1691 9014 0.170212765957447 0.157963568425969 "sc3" "80"
"40" "sc3.85" 8 38 1691 9014 0.173913043478261 0.157963568425969 "sc3" "85"
"41" "sc3.90" 8 38 1691 9014 0.173913043478261 0.157963568425969 "sc3" "90"
"42" "sc3.95" 10 34 2927 7778 0.227272727272727 0.273423633815974 "sc3" "95"
"43" "Seurat.00" 6 47 1183 9522 0.113207547169811 0.110509107893508 "Seurat" "00"
"44" "Seurat.05" 6 47 1183 9522 0.113207547169811 0.110509107893508 "Seurat" "05"
"45" "Seurat.10" 4 48 869 9836 0.0769230769230769 0.0811770200840729 "Seurat" "10"
"46" "Seurat.100" 8 30 2621 8084 0.210526315789474 0.244838860345633 "Seurat" "100"
"47" "Seurat.15" 4 48 869 9836 0.0769230769230769 0.0811770200840729 "Seurat" "15"
"48" "Seurat.20" 4 48 869 9836 0.0769230769230769 0.0811770200840729 "Seurat" "20"
"49" "Seurat.25" 4 47 869 9836 0.0784313725490196 0.0811770200840729 "Seurat" "25"
"50" "Seurat.30" 4 46 934 9771 0.08 0.0872489490892106 "Seurat" "30"
"51" "Seurat.35" 4 46 934 9771 0.08 0.0872489490892106 "Seurat" "35"
"52" "Seurat.40" 4 45 934 9771 0.0816326530612245 0.0872489490892106 "Seurat" "40"
"53" "Seurat.45" 6 41 2042 8663 0.127659574468085 0.190751985053713 "Seurat" "45"
"54" "Seurat.50" 6 41 2042 8663 0.127659574468085 0.190751985053713 "Seurat" "50"
"55" "Seurat.55" 6 41 2042 8663 0.127659574468085 0.190751985053713 "Seurat" "55"
