"","cells","x","y"
"1","human1_lib1.final_cell_0001",-1.33747777730477,25.5398530397389
"2","human1_lib1.final_cell_0002",1.60019612573812,24.8047353043317
"3","human1_lib1.final_cell_0003",6.29878339686189,42.3458614848627
"4","human1_lib1.final_cell_0004",0.902994674409289,25.4816792849803
"5","human1_lib1.final_cell_0005",1.72959218575089,24.7358649996298
"6","human1_lib1.final_cell_0006",6.35019856145556,42.2451707535483
"7","human1_lib1.final_cell_0007",-21.7402232738511,-12.0343525484571
"8","human1_lib1.final_cell_0008",6.02008676036036,42.7949490988454
"9","human1_lib1.final_cell_0009",-0.744530380973413,23.3985556696378
"10","human1_lib1.final_cell_0010",1.87514407664335,24.6949448288769
"11","human1_lib1.final_cell_0011",-0.653897136581945,23.2930837074963
"12","human1_lib1.final_cell_0012",-4.22637278377552,36.5372297922122
"13","human1_lib1.final_cell_0013",-9.41442240172152,23.038910273279
"14","human1_lib1.final_cell_0014",-14.322238537849,28.2287197307282
"15","human1_lib1.final_cell_0015",-11.0368159085573,2.50425481598351
"16","human1_lib1.final_cell_0016",32.3352962536214,-17.3854548339772
"17","human1_lib1.final_cell_0017",-15.4492475478982,-13.4805442572793
"18","human1_lib1.final_cell_0018",0.269205131280591,26.0853572030789
"19","human1_lib1.final_cell_0019",27.055289448411,19.4146490211658
"20","human1_lib1.final_cell_0020",-40.891555638188,-11.7249040509235
"21","human1_lib1.final_cell_0021",-38.3162447722545,-10.4753907836805
"22","human1_lib1.final_cell_0022",4.61445694010317,-6.05881451333245
"23","human1_lib1.final_cell_0023",14.0066840911883,18.4996701386405
"24","human1_lib1.final_cell_0024",-32.4355226046821,-13.0415319304003
"25","human1_lib1.final_cell_0025",-12.3863420544956,25.3816741715804
"26","human1_lib1.final_cell_0026",14.9740487509424,-25.1968216261942
"27","human1_lib1.final_cell_0027",-38.4546560808975,-9.22322314926201
"28","human1_lib1.final_cell_0028",2.70973208806557,21.5915659036109
"29","human1_lib1.final_cell_0029",6.33986399154624,40.0589047881012
"30","human1_lib1.final_cell_0030",-38.9504276006679,-12.9359452164011
"31","human1_lib1.final_cell_0031",-7.72663727031382,20.4863800368656
"32","human1_lib1.final_cell_0032",-13.5865558489966,25.7370390714632
"33","human1_lib1.final_cell_0033",-12.9580001690027,25.2424542605291
"34","human1_lib1.final_cell_0034",-14.561136557199,26.7946526765855
"35","human1_lib1.final_cell_0035",-34.9807878744459,-10.9043568683122
"36","human1_lib1.final_cell_0036",2.16045412588359,24.8744738985408
"37","human1_lib1.final_cell_0037",-32.1481505866113,4.60219604474944
"38","human1_lib1.final_cell_0038",-29.7506887624581,-12.0602787993306
"39","human1_lib1.final_cell_0039",-10.2914164349668,-8.31100331566475
"40","human1_lib1.final_cell_0040",-10.8542479869269,22.2634326976916
"41","human1_lib1.final_cell_0041",33.1075607127261,-14.7081032130073
"42","human1_lib1.final_cell_0042",-34.6051141926982,-10.7189109850119
"43","human1_lib1.final_cell_0043",-15.9245143138189,26.882156575872
"44","human1_lib1.final_cell_0044",35.3759363665671,-14.6049049913781
"45","human1_lib1.final_cell_0045",33.7837162417725,-14.0094938422984
"46","human1_lib1.final_cell_0046",31.2064831340482,-13.2708839098731
"47","human1_lib1.final_cell_0047",0.918576357976236,22.4654603527099
"48","human1_lib1.final_cell_0048",31.2341532806779,-13.5105138914459
"49","human1_lib1.final_cell_0049",-12.049424483534,21.9890317624472
"50","human1_lib1.final_cell_0050",-33.9762185807611,-15.5214889064045
"51","human1_lib1.final_cell_0051",-14.008084505665,29.0508520956894
"52","human1_lib1.final_cell_0052",-32.9786670261655,-9.11519905217235
"53","human1_lib1.final_cell_0053",0.402916275446594,22.1983978057397
"54","human1_lib1.final_cell_0054",-34.1375727969602,7.26021193991095
"55","human1_lib1.final_cell_0055",-15.3794020554797,-11.0926329085674
"56","human1_lib1.final_cell_0056",31.8586229812455,-14.3963578847839
"57","human1_lib1.final_cell_0057",-38.4113843485075,-9.41957088106489
"58","human1_lib1.final_cell_0058",-34.612377039288,-12.4531902371244
"59","human1_lib1.final_cell_0059",-25.9120753830249,-11.6191687580522
"60","human1_lib1.final_cell_0060",-9.29045365791357,2.3483285849583
"61","human1_lib1.final_cell_0061",27.6861556105717,18.8957371858499
"62","human1_lib1.final_cell_0062",7.67459245516957,-32.2503906104412
"63","human1_lib1.final_cell_0063",-10.0340877665803,3.03551739067239
"64","human1_lib1.final_cell_0064",25.9795683923383,19.6544322895789
"65","human1_lib1.final_cell_0065",14.0536606074189,18.5453403881881
"66","human1_lib1.final_cell_0066",-1.36711672947204,23.7353474425004
"67","human1_lib1.final_cell_0067",13.8324059205451,-19.9450368141304
"68","human1_lib1.final_cell_0068",-30.1078720752003,-11.32643797559
"69","human1_lib1.final_cell_0069",-15.1644340947413,28.7491596462674
"70","human1_lib1.final_cell_0070",15.7543220191657,-19.7766245606456
"71","human1_lib1.final_cell_0071",-19.0837586622236,2.78265690424672
"72","human1_lib1.final_cell_0072",-10.1961054540028,2.80620405495896
"73","human1_lib1.final_cell_0073",-14.6340130530665,-12.76868898618
"74","human1_lib1.final_cell_0074",-7.24502772088629,20.4618969552629
"75","human1_lib1.final_cell_0075",-26.1945253674988,-13.8815992955653
"76","human1_lib1.final_cell_0076",-30.5146256536624,-13.9473788372405
"77","human1_lib1.final_cell_0077",-12.6077663697752,25.4150550119007
"78","human1_lib1.final_cell_0078",-14.9445651679294,-13.507272203236
"79","human1_lib1.final_cell_0079",-31.5741446813782,2.07495783264145
"80","human1_lib1.final_cell_0080",-35.9189510849687,-9.07764495216323
"81","human1_lib1.final_cell_0081",-23.9951713247544,-11.1312959375376
"82","human1_lib1.final_cell_0082",-31.5884783287472,5.56242337071127
"83","human1_lib1.final_cell_0083",-34.1575436360238,-13.8110468237508
"84","human1_lib1.final_cell_0084",-1.60413623410566,23.3661414982898
"85","human1_lib1.final_cell_0085",31.3466947359428,-13.4553300801716
"86","human1_lib1.final_cell_0086",-11.720511434678,25.2199301381619
"87","human1_lib1.final_cell_0087",-13.1947053531648,25.8543595881538
"88","human1_lib1.final_cell_0088",-32.8916956699859,6.32553354159788
"89","human1_lib1.final_cell_0089",-9.79512573099486,1.00108936760837
"90","human1_lib1.final_cell_0090",-34.3909724572138,4.85360741483132
"91","human1_lib1.final_cell_0091",-31.8738984018888,-9.06292651672065
"92","human1_lib1.final_cell_0092",-36.5997083502525,6.42091817045861
"93","human1_lib1.final_cell_0093",-37.8105607485445,-12.6957448462217
"94","human1_lib1.final_cell_0094",-18.1758354531502,-10.8901019565059
"95","human1_lib1.final_cell_0095",-36.7676627035131,5.99852650508599
"96","human1_lib1.final_cell_0096",-9.28174612980481,3.22138467574884
"97","human1_lib1.final_cell_0097",-34.1674625143301,5.00299043551645
"98","human1_lib1.final_cell_0098",-7.7333540873224,21.0779280805469
"99","human1_lib1.final_cell_0099",-7.81366323892675,20.6582385350748
"100","human1_lib1.final_cell_0100",-36.5491284429064,-11.7592379321516
"101","human1_lib1.final_cell_0101",-8.80433586903106,24.7018721128013
"102","human1_lib1.final_cell_0102",13.3256656116965,0.195405217566582
"103","human1_lib1.final_cell_0103",6.91134920727935,-31.8044280488896
"104","human1_lib1.final_cell_0104",-14.2986696802359,27.8165427018456
"105","human1_lib1.final_cell_0105",-34.0416415084195,-13.8217405708373
"106","human1_lib1.final_cell_0106",-38.3688611257476,-6.42719481179605
"107","human1_lib1.final_cell_0107",-9.50590986289116,-10.4819426805229
"108","human1_lib1.final_cell_0108",-15.5811713386179,-12.5807226781307
"109","human1_lib1.final_cell_0109",-5.2295441157033,37.7168355595163
"110","human1_lib1.final_cell_0110",-12.2553872382681,20.5496882702669
"111","human1_lib1.final_cell_0111",-31.5059140571006,-15.1235636734028
"112","human1_lib1.final_cell_0112",-38.4515881351959,-6.2360140587795
"113","human1_lib1.final_cell_0113",-12.8875337626702,25.9702485919505
"114","human1_lib1.final_cell_0114",-34.0289661565723,-9.87519898903914
"115","human1_lib1.final_cell_0115",-32.6146488290715,3.94707287736581
"116","human1_lib1.final_cell_0116",-38.397883894488,-13.6839112557631
"117","human1_lib1.final_cell_0117",-8.73038926761765,23.2197684061292
"118","human1_lib1.final_cell_0118",-39.5731404023134,-12.2905276603385
"119","human1_lib1.final_cell_0119",-11.7944128531608,21.2426864113082
"120","human1_lib1.final_cell_0120",-33.7805786203712,6.10332702752404
"121","human1_lib1.final_cell_0121",-26.8247971730665,-11.8792686135837
"122","human1_lib1.final_cell_0122",-15.8636248710965,-12.5364799596121
"123","human1_lib1.final_cell_0123",-14.5809062613326,28.8740260439533
"124","human1_lib1.final_cell_0124",-37.0914397673908,-9.06577252311638
"125","human1_lib1.final_cell_0125",-18.0291674693733,-2.45305166856153
"126","human1_lib1.final_cell_0126",-23.875846396004,-11.6524861906428
"127","human1_lib1.final_cell_0127",-8.80783873067678,21.5363328040977
"128","human1_lib1.final_cell_0128",-36.4861547673625,-10.8644919918452
"129","human1_lib1.final_cell_0129",-15.732258307306,27.7069576952196
"130","human1_lib1.final_cell_0130",-32.7888882629819,-3.79061993141187
"131","human1_lib1.final_cell_0131",6.82485279481957,-33.8703243211368
"132","human1_lib1.final_cell_0132",10.4609847982826,-3.94217854717445
"133","human1_lib1.final_cell_0133",-37.644054456766,-9.3326526641532
"134","human1_lib1.final_cell_0134",-2.62960712814421,23.384820856065
"135","human1_lib1.final_cell_0135",10.2305423433366,1.38969578041003
"136","human1_lib1.final_cell_0136",-29.5688655066278,-14.2023028506707
"137","human1_lib1.final_cell_0137",-26.2422332220113,-11.9761389203316
"138","human1_lib1.final_cell_0138",4.959762867586,-20.221041809395
"139","human1_lib1.final_cell_0139",-35.536363559054,-14.9733634337359
"140","human1_lib1.final_cell_0140",-15.320711723054,27.9246633308576
"141","human1_lib1.final_cell_0141",-9.6003415147158,2.85117893323365
"142","human1_lib1.final_cell_0142",-31.2175435900364,-16.7507078527024
"143","human1_lib1.final_cell_0143",-34.0960404921497,7.88849090281715
"144","human1_lib1.final_cell_0144",-30.3363604735691,-9.1812751187587
"145","human1_lib1.final_cell_0145",-36.8522145552511,-11.6369619252594
"146","human1_lib1.final_cell_0146",-7.8921509649445,13.4421945635585
"147","human1_lib1.final_cell_0147",-38.4685759567271,-6.28146954115403
"148","human1_lib1.final_cell_0148",26.2609291826477,19.3862104893862
"149","human1_lib1.final_cell_0149",26.4602009726065,19.8899506231577
"150","human1_lib1.final_cell_0150",-14.5582078118146,-11.5595100315879
"151","human1_lib1.final_cell_0151",-14.256811626526,-12.7668161576223
"152","human1_lib1.final_cell_0152",-38.934009965985,-12.6190313733412
"153","human1_lib1.final_cell_0153",-29.7709724734034,3.86720473800154
"154","human1_lib1.final_cell_0154",-15.4868143415856,27.6512013081092
"155","human1_lib1.final_cell_0155",-40.9637036571464,-11.4979050875138
"156","human1_lib1.final_cell_0156",32.6232089338222,-16.1474820982173
"157","human1_lib1.final_cell_0157",-32.6531560329728,-13.996368439439
"158","human1_lib1.final_cell_0158",-17.8365499628808,-11.8718398960264
"159","human1_lib1.final_cell_0159",7.74476679567179,-8.10768805162002
"160","human1_lib1.final_cell_0160",-18.991793886293,-0.783816162867805
"161","human1_lib1.final_cell_0161",10.3040166128668,-24.13515828819
"162","human1_lib1.final_cell_0162",-38.1408869295846,-8.22916631024937
"163","human1_lib1.final_cell_0163",-0.96151539751923,-1.54657649465898
"164","human1_lib1.final_cell_0164",-21.2786805489236,-10.2971244703814
"165","human1_lib1.final_cell_0165",-42.6976141745737,1.39961947512536
"166","human1_lib1.final_cell_0166",-10.80273910604,-9.47414441495852
